date,animal_id,bin_id,start_time,end_time,duration_sec,start_weight_kg,end_weight_kg,diet,intake_kg
2023-05-29,187878163,149,17:55:07,18:00:08,301,23.1,22.7,HEIFER,0.4
2023-05-29,188463851,174,17:59:35,18:00:09,34,19.2,19,HEIFER,0.2
2023-05-29,187878252,87,17:59:18,18:00:11,53,7.5,7.4,HEIFER,0.1
2023-05-29,187878265,168,17:58:55,18:00:48,113,11,11,HEIFER,0
2023-05-29,187878163,148,18:01:09,18:01:30,21,26.9,26.9,HEIFER,0
2023-05-29,187878252,87,18:00:37,18:02:18,101,7.4,7.3,HEIFER,0.1
2023-05-29,188463851,174,18:01:09,18:03:07,118,19,18.8,HEIFER,0.2
2023-05-29,188463851,174,18:04:12,18:04:41,29,18.8,18.7,HEIFER,0.1
2023-05-29,187878150,109,18:04:15,18:05:15,60,21.3,21.2,HEIFER,0.1
2023-05-29,187878252,87,18:02:42,18:05:19,157,7.3,7.1,HEIFER,0.2
2023-05-29,187878236,149,18:01:47,18:06:04,257,22.7,22.3,HEIFER,0.4
2023-05-29,188463851,174,18:05:56,18:06:16,20,18.7,18.6,HEIFER,0.1
2023-05-29,187878243,173,18:00:48,18:06:23,335,12.4,12.1,HEIFER,0.3
2023-05-29,187878220,171,18:03:06,18:06:31,205,8.2,7.9,HEIFER,0.3
2023-05-29,187878150,110,18:05:41,18:06:38,57,20.8,20.7,HEIFER,0.1
2023-05-29,187878265,167,18:00:58,18:06:41,343,12.3,11.9,HEIFER,0.4
2023-05-29,187878252,87,18:05:40,18:08:03,143,7.1,6.9,HEIFER,0.2
2023-05-29,188463850,81,18:03:46,18:08:17,271,10.2,9.9,HEIFER,0.3
2023-05-29,187878150,109,18:07:21,18:08:17,56,21.2,21.2,HEIFER,0
2023-05-29,187878243,174,18:06:59,18:08:48,109,18.6,18.4,HEIFER,0.2
2023-05-29,187878230,82,18:01:50,18:09:21,451,16.9,16.4,HEIFER,0.5
2023-05-29,187878150,109,18:08:41,18:09:41,60,21.1,21,HEIFER,0.1
2023-05-29,187878122,149,18:07:59,18:09:54,115,22.3,22.1,HEIFER,0.2
2023-05-29,188463827,171,18:06:53,18:10:34,221,7.9,7.7,HEIFER,0.2
2023-05-29,187878252,87,18:09:19,18:10:53,94,7,6.8,HEIFER,0.2
2023-05-29,187878220,172,18:06:41,18:10:56,255,9.7,9.5,HEIFER,0.2
2023-05-29,187878265,168,18:07:07,18:11:18,251,11,10.7,HEIFER,0.3
2023-05-29,187878150,109,18:10:27,18:12:07,100,21,20.8,HEIFER,0.2
2023-05-29,187878122,149,18:10:34,18:12:46,132,22.1,21.9,HEIFER,0.2
2023-05-29,188463827,172,18:11:04,18:12:47,103,9.5,9.4,HEIFER,0.1
2023-05-29,187878150,109,18:12:34,18:12:54,20,20.8,20.7,HEIFER,0.1
2023-05-29,187878236,148,18:07:24,18:12:59,335,26.9,26.4,HEIFER,0.5
2023-05-29,187878220,171,18:11:09,18:13:43,154,7.7,7.5,HEIFER,0.2
2023-05-29,187878265,167,18:11:25,18:15:17,232,11.9,11.8,HEIFER,0.1
2023-05-29,187878122,148,18:13:19,18:15:39,140,26.4,26.1,HEIFER,0.3
2023-05-29,187878150,109,18:13:28,18:15:39,131,20.8,20.5,HEIFER,0.3
2023-05-29,188463827,171,18:13:49,18:16:17,148,7.5,7.3,HEIFER,0.2
2023-05-29,187878274,169,18:08:26,18:16:34,488,12.3,11.7,HEIFER,0.6
2023-05-29,187878150,109,18:15:58,18:16:47,49,20.6,20.5,HEIFER,0.1
2023-05-29,187878122,148,18:16:19,18:17:09,50,26.1,26,HEIFER,0.1
2023-05-29,188463856,170,18:04:31,18:17:28,777,16.7,15.8,HEIFER,0.9
2023-05-29,187878220,172,18:14:28,18:17:38,190,9.4,9.2,HEIFER,0.2
2023-05-29,187878122,148,18:18:03,18:18:24,21,26,25.9,HEIFER,0.1
2023-05-29,187878150,109,18:17:30,18:18:28,58,20.5,20.3,HEIFER,0.2
2023-05-29,187878150,109,18:19:02,18:19:17,15,20.3,20.2,HEIFER,0.1
2023-05-29,187878274,170,18:17:35,18:20:48,193,15.8,15.5,HEIFER,0.3
2023-05-29,187878122,148,18:19:31,18:21:03,92,25.9,25.8,HEIFER,0.1
2023-05-29,187878218,108,18:18:43,18:21:04,141,21.9,21.8,HEIFER,0.1
2023-05-29,187878163,149,18:17:09,18:21:06,237,21.9,21.5,HEIFER,0.4
2023-05-29,187878243,173,18:12:33,18:21:16,523,12.1,11.6,HEIFER,0.5
2023-05-29,187878108,81,18:20:29,18:21:24,55,9.9,9.8,HEIFER,0.1
2023-05-29,187878265,168,18:16:18,18:21:28,310,10.7,10.5,HEIFER,0.2
2023-05-29,187878220,171,18:17:57,18:21:37,220,7.3,7.1,HEIFER,0.2
2023-05-29,187878246,90,18:19:12,18:22:16,184,12.6,12.1,HEIFER,0.5
2023-05-29,188463827,172,18:17:45,18:22:23,278,9.2,8.9,HEIFER,0.3
2023-05-29,187878218,109,18:21:55,18:22:25,30,20.2,20.1,HEIFER,0.1
2023-05-29,187878108,81,18:22:01,18:23:09,68,9.7,9.5,HEIFER,0.2
2023-05-29,187878252,87,18:21:34,18:23:24,110,6.8,6.6,HEIFER,0.2
2023-05-29,188463856,169,18:23:47,18:24:08,21,11.7,11.7,HEIFER,0
2023-05-29,187878274,170,18:21:57,18:24:11,134,15.5,15.2,HEIFER,0.3
2023-05-29,187878252,87,18:23:53,18:24:14,21,6.7,6.6,HEIFER,0.1
2023-05-29,187878122,148,18:21:51,18:24:16,145,25.8,25.6,HEIFER,0.2
2023-05-29,187878108,81,18:23:56,18:24:19,23,9.6,9.4,HEIFER,0.2
2023-05-29,187878265,167,18:21:37,18:24:41,184,11.8,11.6,HEIFER,0.2
2023-05-29,187878218,109,18:23:24,18:24:58,94,20.1,20.1,HEIFER,0
2023-05-29,187878147,147,18:15:41,18:25:04,563,23.6,22.9,HEIFER,0.7
2023-05-29,187878246,89,18:22:26,18:25:18,172,9.5,9.3,HEIFER,0.2
2023-05-29,187878122,148,18:25:11,18:25:24,13,25.6,25.5,HEIFER,0.1
2023-05-29,187878163,149,18:22:26,18:25:28,182,21.5,21.2,HEIFER,0.3
2023-05-29,188463856,170,18:24:21,18:25:48,87,15.2,15.2,HEIFER,0
2023-05-29,187878150,110,18:19:48,18:26:01,373,20.8,20.2,HEIFER,0.6
2023-05-29,187878108,81,18:25:30,18:26:17,47,9.5,9.3,HEIFER,0.2
2023-05-29,187878220,172,18:22:29,18:26:57,268,8.9,8.6,HEIFER,0.3
2023-05-29,188463850,82,18:19:01,18:27:21,500,16.4,16,HEIFER,0.4
2023-05-29,187878243,173,18:22:34,18:27:44,310,11.6,11.2,HEIFER,0.4
2023-05-29,187878265,168,18:25:21,18:27:48,147,10.5,10.4,HEIFER,0.1
2023-05-29,187878204,174,18:27:19,18:27:53,34,18.4,18.3,HEIFER,0.1
2023-05-29,187878236,147,18:26:42,18:28:08,86,23,22.8,HEIFER,0.2
2023-05-29,187878249,91,18:22:52,18:28:26,334,18.1,17.8,HEIFER,0.3
2023-05-29,187878272,175,18:25:23,18:28:27,184,15.5,15.3,HEIFER,0.2
2023-05-29,187878274,170,18:25:59,18:28:27,148,15.2,15,HEIFER,0.2
2023-05-29,187878252,87,18:24:43,18:28:35,232,6.6,6.1,HEIFER,0.5
2023-05-29,187878150,109,18:26:44,18:28:46,122,20.1,19.9,HEIFER,0.2
2023-05-29,187878218,110,18:26:23,18:28:52,149,20.2,20,HEIFER,0.2
2023-05-29,187878246,90,18:25:48,18:28:53,185,12.1,11.8,HEIFER,0.3
2023-05-29,188463827,172,18:27:05,18:29:34,149,8.6,8.4,HEIFER,0.2
2023-05-29,187878274,170,18:29:29,18:29:48,19,14.9,14.9,HEIFER,0
2023-05-29,187878252,87,18:29:26,18:29:53,27,6.2,6.1,HEIFER,0.1
2023-05-29,187878204,174,18:28:49,18:30:30,101,18.3,18.1,HEIFER,0.2
2023-05-29,187878139,175,18:28:41,18:30:40,119,15.3,15.1,HEIFER,0.2
2023-05-29,187878218,109,18:29:55,18:30:48,53,19.9,19.8,HEIFER,0.1
2023-05-29,188463850,81,18:27:26,18:30:55,209,9.3,9,HEIFER,0.3
2023-05-29,187878265,167,18:27:57,18:31:06,189,11.6,11.3,HEIFER,0.3
2023-05-29,187878272,176,18:29:17,18:31:26,129,10.4,10.2,HEIFER,0.2
2023-05-29,187878252,88,18:30:29,18:31:45,76,5.6,5.5,HEIFER,0.1
2023-05-29,187878228,172,18:29:54,18:31:45,111,8.4,8.3,HEIFER,0.1
2023-05-29,188463850,81,18:31:39,18:32:06,27,9,9,HEIFER,0
2023-05-29,187878243,173,18:29:35,18:32:08,153,11.2,11.2,HEIFER,0
2023-05-29,187878244,147,18:28:18,18:32:17,239,22.8,22.5,HEIFER,0.3
2023-05-29,187878147,148,18:25:36,18:32:18,402,25.5,25.1,HEIFER,0.4
2023-05-29,187878265,167,18:31:48,18:32:23,35,11.3,11.3,HEIFER,0
2023-05-29,187878228,172,18:31:58,18:32:32,34,8.3,8.2,HEIFER,0.1
2023-05-29,187878150,110,18:29:00,18:32:36,216,20,19.6,HEIFER,0.4
2023-05-29,187878083,166,18:30:45,18:32:41,116,15.1,14.9,HEIFER,0.2
2023-05-29,187878274,169,18:30:54,18:32:54,120,11.7,11.4,HEIFER,0.3
2023-05-29,187878252,88,18:32:14,18:33:01,47,5.5,5.5,HEIFER,0
2023-05-29,188463827,172,18:33:00,18:33:07,7,8.2,8.2,HEIFER,0
2023-05-29,187878249,91,18:31:44,18:33:07,83,17.8,17.7,HEIFER,0.1
2023-05-29,187878272,175,18:32:19,18:33:09,50,15.1,15.1,HEIFER,0
2023-05-29,187878163,149,18:26:34,18:33:18,404,21.2,20.8,HEIFER,0.4
2023-05-29,187878218,110,18:32:42,18:33:31,49,19.6,19.5,HEIFER,0.1
2023-05-29,187878252,88,18:33:08,18:33:35,27,5.5,5.4,HEIFER,0.1
2023-05-29,187878220,171,18:27:19,18:33:51,392,7,6.6,HEIFER,0.4
2023-05-29,188463838,175,18:33:33,18:33:56,23,15.1,15,HEIFER,0.1
2023-05-29,188463850,82,18:32:43,18:33:57,74,16,15.9,HEIFER,0.1
2023-05-29,187878274,169,18:33:48,18:34:32,44,11.4,11.3,HEIFER,0.1
2023-05-29,187878155,109,18:31:32,18:35:18,226,19.8,19.5,HEIFER,0.3
2023-05-29,187878272,176,18:33:35,18:35:22,107,10.2,10.1,HEIFER,0.1
2023-05-29,187878218,110,18:34:02,18:35:27,85,19.5,19.4,HEIFER,0.1
2023-05-29,187878204,173,18:32:16,18:35:37,201,11.2,10.7,HEIFER,0.5
2023-05-29,187878265,167,18:33:00,18:36:07,187,11.3,11,HEIFER,0.3
2023-05-29,188463827,171,18:33:58,18:36:22,144,6.6,6.5,HEIFER,0.1
2023-05-29,187878108,82,18:35:06,18:36:34,88,15.9,15.7,HEIFER,0.2
2023-05-29,188463838,175,18:35:36,18:36:39,63,15,14.9,HEIFER,0.1
2023-05-29,187878274,170,18:35:41,18:36:53,72,14.8,14.7,HEIFER,0.1
2023-05-29,188463850,81,18:35:06,18:37:06,120,9,8.8,HEIFER,0.2
2023-05-29,187878261,86,18:36:16,18:37:09,53,8.9,8.8,HEIFER,0.1
2023-05-29,187878243,174,18:32:36,18:37:08,272,18.1,17.8,HEIFER,0.3
2023-05-29,187878163,147,18:35:42,18:37:23,101,22.5,22.3,HEIFER,0.2
2023-05-29,187878108,82,18:37:14,18:37:28,14,15.7,15.6,HEIFER,0.1
2023-05-29,187878236,148,18:35:51,18:38:04,133,25.1,24.9,HEIFER,0.2
2023-05-29,188463838,176,18:37:32,18:38:08,36,10.1,10.1,HEIFER,0
2023-05-29,187878219,90,18:36:04,18:38:15,131,11.8,11.6,HEIFER,0.2
2023-05-29,187878150,108,18:34:22,18:38:19,237,21.7,21.4,HEIFER,0.3
2023-05-29,187878147,149,18:33:29,18:38:21,292,20.7,20.3,HEIFER,0.4
2023-05-29,187878108,82,18:38:25,18:38:38,13,15.6,15.5,HEIFER,0.1
2023-05-29,187878163,147,18:38:30,18:38:45,15,22.3,22.1,HEIFER,0.2
2023-05-29,187878265,168,18:37:04,18:38:45,101,10.4,10.4,HEIFER,0
2023-05-29,187878219,90,18:38:21,18:39:09,48,11.6,11.4,HEIFER,0.2
2023-05-29,187878224,87,18:37:31,18:39:15,104,6.1,5.9,HEIFER,0.2
2023-05-29,187878083,165,18:33:05,18:39:16,371,12.3,11.7,HEIFER,0.6
2023-05-29,188463838,175,18:38:13,18:39:18,65,14.9,14.9,HEIFER,0
2023-05-29,187878228,172,18:33:15,18:39:38,383,8.2,7.6,HEIFER,0.6
2023-05-29,187878246,89,18:29:22,18:40:12,650,9.3,8.5,HEIFER,0.8
2023-05-29,187878243,174,18:37:59,18:40:13,134,17.8,17.7,HEIFER,0.1
2023-05-29,187878108,82,18:39:10,18:40:14,64,15.6,15.3,HEIFER,0.3
2023-05-29,187878244,148,18:38:17,18:40:34,137,24.9,24.7,HEIFER,0.2
2023-05-29,187878150,108,18:38:42,18:40:44,122,21.4,21.2,HEIFER,0.2
2023-05-29,187878122,149,18:38:46,18:40:47,121,20.3,20.1,HEIFER,0.2
2023-05-29,187878249,92,18:34:30,18:40:55,385,12.7,12.2,HEIFER,0.5
2023-05-29,187878218,109,18:36:04,18:41:04,300,19.5,19,HEIFER,0.5
2023-05-29,187878236,147,18:38:54,18:41:04,130,22.1,21.9,HEIFER,0.2
2023-05-29,187878274,169,18:39:47,18:41:06,79,11.3,11.2,HEIFER,0.1
2023-05-29,187878108,81,18:40:41,18:41:07,26,8.8,8.7,HEIFER,0.1
2023-05-29,187878155,110,18:35:39,18:41:23,344,19.4,19,HEIFER,0.4
2023-05-29,187878265,167,18:38:54,18:42:08,194,11,10.8,HEIFER,0.2
2023-05-29,187878274,170,18:41:58,18:42:19,21,14.7,14.7,HEIFER,0
2023-05-29,187878108,81,18:41:47,18:42:22,35,8.6,8.5,HEIFER,0.1
2023-05-29,187878114,148,18:40:41,18:42:33,112,24.7,24.4,HEIFER,0.3
2023-05-29,187878219,90,18:39:32,18:42:36,184,11.5,11.3,HEIFER,0.2
2023-05-29,187878163,147,18:41:15,18:42:37,82,21.9,21.8,HEIFER,0.1
2023-05-29,187878141,83,18:41:16,18:42:42,86,15.5,15.5,HEIFER,0
2023-05-29,187878246,89,18:40:34,18:42:43,129,8.5,8.4,HEIFER,0.1
2023-05-29,187878224,88,18:40:25,18:42:48,143,5.3,5.2,HEIFER,0.1
2023-05-29,187878243,173,18:41:56,18:42:57,61,10.7,10.7,HEIFER,0
2023-05-29,187878155,110,18:42:28,18:43:10,42,19,18.9,HEIFER,0.1
2023-05-29,187878108,82,18:43:18,18:43:31,13,15.2,15.2,HEIFER,0
2023-05-29,188463838,176,18:42:07,18:43:50,103,10.1,10,HEIFER,0.1
2023-05-29,187878122,149,18:41:51,18:43:56,125,20.1,19.9,HEIFER,0.2
2023-05-29,187878139,175,18:41:59,18:43:59,120,14.8,14.6,HEIFER,0.2
2023-05-29,187878150,109,18:43:04,18:44:21,77,19,19,HEIFER,0
2023-05-29,187878290,108,18:40:52,18:44:41,229,21.3,20.8,HEIFER,0.5
2023-05-29,187878122,149,18:44:37,18:44:52,15,19.9,19.8,HEIFER,0.1
2023-05-29,187878108,81,18:43:52,18:44:55,63,8.5,8.3,HEIFER,0.2
2023-05-29,187878243,174,18:43:18,18:44:58,100,17.7,17.6,HEIFER,0.1
2023-05-29,187878083,166,18:39:52,18:45:09,317,14.9,14.5,HEIFER,0.4
2023-05-29,187878224,88,18:43:40,18:45:12,92,5.4,5,HEIFER,0.4
2023-05-29,188463838,175,18:44:27,18:45:15,48,14.6,14.5,HEIFER,0.1
2023-05-29,187878228,171,18:40:51,18:45:22,271,6.4,6.1,HEIFER,0.3
2023-05-29,187878274,170,18:44:40,18:45:24,44,14.6,14.5,HEIFER,0.1
2023-05-29,187878207,92,18:44:06,18:45:24,78,12.2,12,HEIFER,0.2
2023-05-29,187878108,81,18:45:30,18:45:49,19,8.5,8.2,HEIFER,0.3
2023-05-29,187878122,149,18:45:38,18:46:00,22,19.8,19.7,HEIFER,0.1
2023-05-29,187878290,108,18:45:19,18:46:31,72,20.8,20.7,HEIFER,0.1
2023-05-29,187878150,110,18:44:31,18:46:33,122,18.9,18.7,HEIFER,0.2
2023-05-29,188463826,167,18:44:18,18:46:35,137,10.8,10.6,HEIFER,0.2
2023-05-29,187878141,84,18:44:01,18:47:15,194,12.9,12.5,HEIFER,0.4
2023-05-29,187878150,110,18:47:17,18:47:32,15,19,18.8,HEIFER,0.2
2023-05-29,187878274,170,18:46:14,18:47:32,78,14.5,14.4,HEIFER,0.1
2023-05-29,187878178,169,18:45:15,18:47:40,145,11.2,11,HEIFER,0.2
2023-05-29,187878290,108,18:47:20,18:47:44,24,20.5,20.4,HEIFER,0.1
2023-05-29,187878219,89,18:42:53,18:47:45,292,8.3,7.8,HEIFER,0.5
2023-05-29,187878163,149,18:46:12,18:48:00,108,19.7,19.5,HEIFER,0.2
2023-05-29,187878139,176,18:44:34,18:48:01,207,10,9.7,HEIFER,0.3
2023-05-29,187878224,88,18:46:33,18:48:26,113,5.2,5.1,HEIFER,0.1
2023-05-29,187878228,172,18:45:53,18:48:31,158,7.6,7.4,HEIFER,0.2
2023-05-29,187878219,89,18:48:08,18:48:32,24,7.8,7.7,HEIFER,0.1
2023-05-29,187878108,81,18:46:34,18:48:49,135,8.3,8,HEIFER,0.3
2023-05-29,187878261,86,18:43:27,18:48:54,327,8.7,8.2,HEIFER,0.5
2023-05-29,188463823,90,18:42:46,18:48:55,369,11.2,10.9,HEIFER,0.3
2023-05-29,187878122,149,18:48:07,18:49:06,59,19.5,19.4,HEIFER,0.1
2023-05-29,187878244,148,18:43:03,18:49:08,365,24.4,23.9,HEIFER,0.5
2023-05-29,187878208,85,18:48:40,18:49:11,31,7.8,7.6,HEIFER,0.2
2023-05-29,187878150,110,18:48:58,18:49:13,15,18.6,18.7,HEIFER,-0.1
2023-05-29,187878290,108,18:49:06,18:49:39,33,20.4,20.3,HEIFER,0.1
2023-05-29,187878236,147,18:42:55,18:49:40,405,21.8,21.2,HEIFER,0.6
2023-05-29,187878108,81,18:49:28,18:49:47,19,8,7.9,HEIFER,0.1
2023-05-29,187878155,109,18:44:44,18:50:01,317,19,18.5,HEIFER,0.5
2023-05-29,188463838,176,18:49:13,18:50:03,50,9.7,9.7,HEIFER,0
2023-05-29,187878134,91,18:48:17,18:50:10,113,17.7,17.4,HEIFER,0.3
2023-05-29,188463826,168,18:47:35,18:50:11,156,10.4,10.2,HEIFER,0.2
2023-05-29,187878219,89,18:49:00,18:50:14,74,7.7,7.5,HEIFER,0.2
2023-05-29,187878208,85,18:50:04,18:50:26,22,7.6,7.5,HEIFER,0.1
2023-05-29,187878204,174,18:45:15,18:50:31,316,17.6,17.2,HEIFER,0.4
2023-05-29,187878141,84,18:48:20,18:50:53,153,12.5,12.4,HEIFER,0.1
2023-05-29,187878228,172,18:49:12,18:50:55,103,7.4,7.2,HEIFER,0.2
2023-05-29,187878139,175,18:49:51,18:51:00,69,14.5,14.4,HEIFER,0.1
2023-05-29,187878244,147,18:49:58,18:51:45,107,21.2,20.9,HEIFER,0.3
2023-05-29,188463838,175,18:51:12,18:51:48,36,14.4,14.3,HEIFER,0.1
2023-05-29,187878228,172,18:51:25,18:52:16,51,7.2,7.1,HEIFER,0.1
2023-05-29,187878208,85,18:51:13,18:52:17,64,7.5,7.4,HEIFER,0.1
2023-05-29,187878122,149,18:49:44,18:52:27,163,19.4,19.1,HEIFER,0.3
2023-05-29,187878141,83,18:51:13,18:52:34,81,15.4,15.4,HEIFER,0
2023-05-29,188463850,82,18:43:54,18:52:34,520,15.2,14.8,HEIFER,0.4
2023-05-29,187878290,110,18:50:49,18:52:59,130,18.7,18.4,HEIFER,0.3
2023-05-29,187878139,175,18:52:03,18:53:06,63,14.3,14.1,HEIFER,0.2
2023-05-29,187878163,148,18:49:19,18:53:10,231,23.9,23.6,HEIFER,0.3
2023-05-29,187878150,109,18:50:08,18:53:11,183,18.5,18.3,HEIFER,0.2
2023-05-29,188463823,89,18:50:22,18:53:19,177,7.5,7.6,HEIFER,-0.1
2023-05-29,188463827,171,18:45:30,18:53:34,484,6.1,5.5,HEIFER,0.6
2023-05-29,187878155,108,18:50:37,18:53:50,193,20,19.9,HEIFER,0.1
2023-05-29,187878122,149,18:53:19,18:53:54,35,19.1,19,HEIFER,0.1
2023-05-29,187878204,173,18:51:49,18:53:56,127,10.7,10.5,HEIFER,0.2
2023-05-29,187878150,108,18:53:58,18:54:12,14,19.9,20,HEIFER,-0.1
2023-05-29,187878114,147,18:52:01,18:54:21,140,20.9,20.7,HEIFER,0.2
2023-05-29,187878208,85,18:53:24,18:54:39,75,7.4,7.3,HEIFER,0.1
2023-05-29,187878244,147,18:54:30,18:54:53,23,20.7,20.6,HEIFER,0.1
2023-05-29,188463839,110,18:54:42,18:55:23,41,18.4,18.3,HEIFER,0.1
2023-05-29,187878141,83,18:52:41,18:56:00,199,15.4,15.2,HEIFER,0.2
2023-05-29,187878208,85,18:55:31,18:56:06,35,7.1,7.1,HEIFER,0
2023-05-29,188463827,171,18:54:21,18:56:21,120,5.5,5.3,HEIFER,0.2
2023-05-29,187878139,176,18:54:16,18:56:30,134,9.7,9.5,HEIFER,0.2
2023-05-29,187878122,147,18:55:03,18:56:33,90,20.6,20.5,HEIFER,0.1
2023-05-29,187878273,90,18:51:27,18:56:37,310,10.8,10.4,HEIFER,0.4
2023-05-29,187878150,108,18:54:42,18:56:37,115,19.9,19.8,HEIFER,0.1
2023-05-29,187878155,109,18:54:41,18:56:51,130,18.3,18.1,HEIFER,0.2
2023-05-29,188463826,167,18:55:50,18:56:59,69,10.6,10.5,HEIFER,0.1
2023-05-29,187878249,92,18:48:09,18:57:15,546,12.1,11.5,HEIFER,0.6
2023-05-29,187878204,173,18:55:07,18:57:21,134,10.4,10.2,HEIFER,0.2
2023-05-29,187878290,110,18:56:24,18:57:19,55,18.5,18.2,HEIFER,0.3
2023-05-29,187878108,82,18:56:25,18:57:21,56,14.8,14.5,HEIFER,0.3
2023-05-29,187878178,170,18:48:17,18:57:36,559,14.4,13.6,HEIFER,0.8
2023-05-29,187878122,147,18:56:50,18:57:45,55,20.5,20.3,HEIFER,0.2
2023-05-29,188463850,81,18:53:37,18:57:49,252,8,7.7,HEIFER,0.3
2023-05-29,187878083,165,18:46:02,18:57:51,709,11.7,10.8,HEIFER,0.9
2023-05-29,188463838,175,18:53:13,18:57:59,286,14.1,13.8,HEIFER,0.3
2023-05-29,187878163,149,18:54:34,18:58:03,209,19,18.7,HEIFER,0.3
2023-05-29,187878261,86,18:49:37,18:58:09,512,8.2,7.7,HEIFER,0.5
2023-05-29,187878158,84,18:58:03,18:58:16,13,12.4,12.3,HEIFER,0.1
2023-05-29,187878141,83,18:56:07,18:58:37,150,15,15,HEIFER,0
2023-05-29,187878262,84,18:58:23,18:58:37,14,12.3,12.4,HEIFER,-0.1
2023-05-29,187878208,85,18:56:49,18:58:43,114,7.1,6.9,HEIFER,0.2
2023-05-29,187878253,170,18:57:44,18:58:44,60,13.6,13.5,HEIFER,0.1
2023-05-29,187878114,148,18:54:38,18:58:46,248,23.6,23.2,HEIFER,0.4
2023-05-29,187878108,82,18:58:20,18:59:01,41,14.7,14.6,HEIFER,0.1
2023-05-29,187878249,92,18:57:43,18:59:04,81,11.4,11.3,HEIFER,0.1
2023-05-29,187878244,149,18:58:09,18:59:11,62,18.7,18.6,HEIFER,0.1
2023-05-29,187878273,90,18:57:13,18:59:15,122,10.5,10.3,HEIFER,0.2
2023-05-29,187878204,173,18:58:43,18:59:19,36,10.2,10.1,HEIFER,0.1
2023-05-29,188463823,89,18:55:54,18:59:26,212,7.3,7.2,HEIFER,0.1
2023-05-29,187878173,166,18:57:33,18:59:36,123,14.4,14.3,HEIFER,0.1
2023-05-29,187878158,83,18:58:42,18:59:38,56,15.1,14.8,HEIFER,0.3
2023-05-29,187878290,109,18:57:38,18:59:44,126,18.1,17.7,HEIFER,0.4
2023-05-29,187878141,84,18:59:10,19:00:13,63,12.2,12.2,HEIFER,0
2023-05-29,187878262,83,18:59:50,19:00:20,30,14.8,14.6,HEIFER,0.2
2023-05-29,187878174,165,18:58:01,19:00:23,142,10.7,10.5,HEIFER,0.2
2023-05-29,187878108,82,18:59:45,19:00:45,60,14.4,14.3,HEIFER,0.1
2023-05-29,187878273,90,18:59:41,19:00:46,65,10.2,10,HEIFER,0.2
2023-05-29,188463827,171,18:58:02,19:00:47,165,5.3,5.1,HEIFER,0.2
2023-05-29,187878274,169,18:58:38,19:00:48,130,11,10.8,HEIFER,0.2
2023-05-29,187878208,85,18:59:29,19:00:51,82,6.8,6.5,HEIFER,0.3
2023-05-29,187878139,176,18:57:14,19:00:54,220,9.5,9.2,HEIFER,0.3
2023-05-29,188463839,109,19:00:06,19:01:01,55,17.8,17.7,HEIFER,0.1
2023-05-29,188463838,175,18:59:14,19:01:06,112,13.8,13.6,HEIFER,0.2
2023-05-29,187878173,165,19:00:30,19:01:19,49,10.5,10.4,HEIFER,0.1
2023-05-29,187878158,84,19:00:19,19:01:27,68,12.2,12.1,HEIFER,0.1
2023-05-29,187878290,109,19:01:15,19:01:34,19,17.8,17.5,HEIFER,0.3
2023-05-29,188463854,110,18:57:59,19:01:44,225,18.3,17.9,HEIFER,0.4
2023-05-29,187878108,82,19:01:26,19:01:49,23,14.3,14,HEIFER,0.3
2023-05-29,187878163,149,18:59:18,19:02:09,171,18.5,18.3,HEIFER,0.2
2023-05-29,187878204,174,19:00:18,19:02:10,112,17.1,16.9,HEIFER,0.2
2023-05-29,188463850,81,18:58:56,19:02:13,197,7.7,7.4,HEIFER,0.3
2023-05-29,187878174,165,19:01:57,19:02:17,20,10.4,10.3,HEIFER,0.1
2023-05-29,187878150,108,18:56:58,19:02:22,324,19.8,19.3,HEIFER,0.5
2023-05-29,187878147,147,18:58:31,19:02:29,238,20.3,20,HEIFER,0.3
2023-05-29,188463854,109,19:02:23,19:02:45,22,17.5,17.7,HEIFER,-0.2
2023-05-29,188463838,176,19:01:42,19:02:50,68,9.2,9.1,HEIFER,0.1
2023-05-29,187878208,85,19:01:26,19:02:54,88,6.6,6.4,HEIFER,0.2
2023-05-29,187878262,84,19:01:35,19:02:58,83,12,12,HEIFER,0
2023-05-29,187878226,92,19:01:24,19:03:04,100,11.3,11.2,HEIFER,0.1
2023-05-29,187878114,148,18:59:28,19:03:05,217,23.2,23,HEIFER,0.2
2023-05-29,187878083,166,18:59:46,19:03:12,206,14.3,13.9,HEIFER,0.4
2023-05-29,187878266,82,19:01:56,19:03:17,81,14.2,14,HEIFER,0.2
2023-05-29,187878108,81,19:02:50,19:03:25,35,7.5,7.4,HEIFER,0.1
2023-05-29,187878228,171,19:03:21,19:03:43,22,5.1,5,HEIFER,0.1
2023-05-29,187878178,170,18:58:51,19:03:44,293,13.5,13,HEIFER,0.5
2023-05-29,187878173,165,19:02:24,19:03:44,80,10.3,10.2,HEIFER,0.1
2023-05-29,187878208,85,19:03:35,19:03:54,19,6.4,6.3,HEIFER,0.1
2023-05-29,187878139,175,19:01:51,19:03:55,124,13.5,13.5,HEIFER,0
2023-05-29,187878280,86,18:58:33,19:04:00,327,7.7,7.2,HEIFER,0.5
2023-05-29,187878290,109,19:02:53,19:04:04,71,17.6,17.3,HEIFER,0.3
2023-05-29,187878158,84,19:03:06,19:04:29,83,12,11.8,HEIFER,0.2
2023-05-29,187878273,90,19:01:34,19:04:32,178,10,9.7,HEIFER,0.3
